phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
19.828638,20.305141,19.113186,0.48679852648686206,0.44302294,1.0988111,,,
19.900675,20.800875,19.029316,-0.3980572827984145,0.40144005,-0.99157345,,,
17.976387,18.385902,17.416075,0.3472335255155804,0.12064912,2.8780444,0.0028,5052.199,4.7865
16.346615,17.447163,15.306173,2.758533556908197,0.05691085,48.471134,0.5646,3863.7283,4.6953
20.687016,20.76815,19.966686,0.5955630983866865,0.93866706,0.63447744,,,
19.031862,20.411203,17.91421,0.7767906795694688,0.28241563,2.7505229,,,
20.64342,20.36219,19.85746,0.3567539616173485,1.0447947,0.34145847,,,
17.048258,17.378725,16.557346,0.2331262110102873,0.07892034,2.9539433,0.0036,5573.651,4.6255
16.811207,17.726646,15.889048,1.1204972727370224,0.07558731,14.82388,0.4347,4179.848,4.3238
18.13086,18.484816,17.599503,0.2747196171701193,0.15894209,1.7284259,0.003,5333.955,4.7489
16.96138,18.416538,15.764248,3.781527170432041,0.07110525,53.182114,0.5139,3440.6077,4.5857
17.981161,18.687765,17.152542,1.011697941938624,0.11998706,8.4317255,0.0051,4086.989,4.9162
15.939802,16.28068,15.4210825,0.4525372549257913,0.038483657,11.759207,0.1856,5775.3853,3.883
19.354256,20.092562,18.614916,1.0022081316347142,0.30931213,3.2401192,,,
17.446276,18.492786,16.423323,1.8414875983138421,0.10687922,17.229612,1.0726,4030.9883,4.2466
20.668009,21.3683,19.703976,1.8407244653855594,3.0440059,0.6047047,,,
17.649183,18.886679,16.555351,2.069467459103206,0.11014911,18.787874,0.5613,3641.6313,4.3782
20.445507,20.713785,19.98034,0.7429952362823006,0.804547,0.9234951,,,
15.02405,15.395751,14.480981,0.7229545801567635,0.026203755,27.589731,0.2417,5751.677,4.2348
18.91773,20.07059,17.806726,1.6522054245481448,0.22712976,7.2742796,0.0298,3286.5,4.6261
20.087503,20.32901,19.591478,0.05299145068773521,0.6589759,0.080414854,,,
16.38784,16.818958,15.794615,0.6364835158010558,0.06284323,10.128115,0.0027,4978.1855,4.1961
17.182499,17.703188,16.497772,0.8851538831178711,0.08972662,9.865009,0.008,4576.2886,4.6109
20.724314,21.371305,19.406462,0.476977140612035,1.1052581,0.43155274,,,
20.093224,21.16502,18.987051,1.1039404901342493,0.71006423,1.5547051,,,
19.091974,20.058517,18.240433,0.5003026009269439,0.27081472,1.847398,,,
19.096899,19.491272,18.686811,0.044520350815235546,0.2670942,0.16668408,,,
11.205817,11.475798,10.772411,3.3360211272095137,0.021659313,154.02249,0.031,6040.907,4.0656
17.151354,17.569614,16.564095,0.351856204238439,0.08265391,4.256982,0.0042,5080.4966,4.6698
15.623953,16.478008,14.7242365,2.344665636625419,0.039742395,58.996586,0.5316,4303.0596,4.5753
16.862238,17.683128,15.979347,1.3853313578580835,0.07009382,19.76396,0.4236,4284.671,4.539
19.804102,20.674755,18.778086,-0.428024512259012,0.4485188,-0.9543067,,,
19.752148,20.931244,18.70469,1.046124343798977,0.49118516,2.1297963,,,
19.058182,20.515728,17.836136,1.4067094053484557,0.29398915,4.7849026,,,
17.294771,18.300388,16.315369,1.3581336292321826,0.093852885,14.470879,0.5861,4096.106,4.6594
20.509472,20.778814,20.274288,0.052855964189593076,1.1269712,0.0469009,,,
18.845636,19.30042,18.267546,0.06174914805342366,0.23647405,0.2611244,0.0027,4936.761,4.8677
20.58176,20.785757,20.131247,-1.9167504496301297,1.4008173,-1.3683087,,,
17.472214,17.942059,16.880339,0.3743344929920536,0.09610956,3.8948727,0.0109,4965.9897,4.7257
19.364187,19.695723,18.88988,0.6728258309941173,0.3499984,1.9223683,,,
20.325613,20.67021,19.485247,0.16806222851700928,0.85727924,0.1960414,,,
19.863058,20.244627,19.298372,0.3125577367116228,0.45841384,0.6818244,,,
20.6721,21.346657,19.390755,-0.01815820162885045,1.055546,-0.017202662,,,
16.690912,17.65725,15.720459,2.607197073323403,0.073740534,35.35636,0.3339,3789.262,4.6804
19.358658,19.820465,18.765846,0.3615870328776164,0.29408625,1.2295272,,,
16.620483,17.093699,15.990595,0.7873752027131454,0.06982498,11.276412,0.0215,4877.2656,4.7655
